,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,owns_car,Age,age_group,wealth_segment,postcode,state,country,property_valuation,recency,owns_car_flag
3177,3248,17,3146,2017-06-22,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 11:14:47,409.8600000000001,Female,79.0,Project Manager,Property,No,43.0,40-50,Mass Customer,2428.0,New South Wales,Australia,5.0,191,0
3178,3249,25,695,2017-08-13,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 11:23:29,802.26,Male,36.0,Engineer II,Health,No,44.0,40-50,High Net Worth,2745.0,New South Wales,Australia,8.0,139,0
3179,3250,11,2952,2017-07-06,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 09:28:35,195.33999999999992,Female,28.0,Senior Developer,Manufacturing,Yes,46.0,40-50,High Net Worth,2117.0,New South Wales,Australia,10.0,177,1
3182,3253,53,169,2017-01-21,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 09:36:26,509.97,Male,20.0,Data Coordiator,Telecommunications,Yes,64.0,60+,High Net Worth,2116.0,New South Wales,Australia,9.0,343,1
3186,3257,76,3142,2017-12-18,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 11:38:42,128.45999999999992,Male,98.0,Electrical Engineer,Manufacturing,No,29.0,<30,Mass Customer,2036.0,New South Wales,Australia,9.0,12,0
3187,3258,64,1052,2017-08-15,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 11:19:39,217.51,Female,31.0,Junior Executive,Financial Services,No,35.0,30-40,High Net Worth,3184.0,Victoria,Australia,11.0,137,0
3188,3259,88,3375,2017-01-05,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 09:49:38,182.81000000000017,Male,37.0,Accounting Assistant I,Financial Services,Yes,28.0,<30,High Net Worth,2216.0,New South Wales,Australia,10.0,359,1
3189,3261,46,3170,2017-08-30,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 10:57:07,1215.34,Female,67.0,Nurse Practicioner,Entertainment,No,53.0,50-60,Mass Customer,3138.0,Victoria,Australia,8.0,122,0
3191,3263,66,649,2017-11-05,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:51:50,64.92999999999995,Female,23.0,Legal Assistant,Financial Services,Yes,47.0,40-50,Mass Customer,2560.0,New South Wales,Australia,8.0,55,1
3192,3264,50,2500,2017-12-07,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 11:12:16,431.33000000000004,Female,35.0,Senior Developer,Property,Yes,64.0,60+,High Net Worth,4165.0,QLD,Australia,6.0,23,1
3194,3266,48,1396,2017-05-17,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 11:37:28,812.44,Male,20.0,Cost Accountant,Financial Services,No,34.0,30-40,Mass Customer,3756.0,Victoria,Australia,4.0,227,0
3196,3268,86,2861,2017-09-29,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 09:27:59,110.56,Female,4.0,VP Quality Control,Financial Services,Yes,47.0,40-50,Mass Customer,4154.0,QLD,Australia,9.0,92,1
3197,3269,71,2379,2017-06-18,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 11:38:42,737.1700000000001,Female,85.0,Occupational Therapist,Health,Yes,40.0,30-40,Affluent Customer,2222.0,New South Wales,Australia,10.0,195,1
3198,3270,70,380,2017-08-05,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 11:41:45,198.29000000000002,Female,66.0,Structural Engineer,Property,No,65.0,60+,Mass Customer,4670.0,QLD,Australia,1.0,147,0
3201,3273,0,1731,2017-10-25,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 09:19:12,110.80999999999995,Female,26.0,Health Coach III,Health,Yes,62.0,60+,High Net Worth,4161.0,QLD,Australia,5.0,66,1
3202,3274,56,1084,2017-11-18,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 09:55:07,45.96000000000001,Female,54.0,Accounting Assistant I,Retail,No,27.0,<30,Affluent Customer,2322.0,New South Wales,Australia,4.0,42,0
3204,3276,82,516,2017-11-01,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 11:43:46,459.46000000000015,Male,23.0,Environmental Tech,Financial Services,No,63.0,60+,Mass Customer,2233.0,New South Wales,Australia,8.0,59,0
3205,3277,3,3015,2017-04-21,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 09:28:35,1702.5499999999997,Female,25.0,Assistant Manager,Retail,No,21.0,<30,Affluent Customer,4214.0,QLD,Australia,9.0,253,0
3206,3278,92,2093,2017-04-22,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:14:19,1630.25,Male,94.0,Programmer II,Financial Services,No,22.0,<30,High Net Worth,2330.0,New South Wales,Australia,4.0,252,0
3210,3282,66,681,2017-07-16,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 10:24:59,64.92999999999995,Female,55.0,VP Product Management,Manufacturing,Yes,43.0,40-50,Mass Customer,2147.0,New South Wales,Australia,9.0,167,1
3211,3283,83,299,2017-03-14,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 10:38:59,1408.91,Female,80.0,Budget/Accounting Analyst I,Financial Services,Yes,65.0,60+,Mass Customer,2173.0,New South Wales,Australia,9.0,291,1
3213,3285,91,1508,2017-10-30,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:27:06,25.08999999999999,Male,80.0,Clinical Specialist,Health,Yes,35.0,30-40,Affluent Customer,2232.0,New South Wales,Australia,10.0,61,1
3215,3287,8,3114,2017-12-27,1.0,Cancelled,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 10:36:56,187.38999999999987,Male,48.0,Teacher,IT,Yes,47.0,40-50,Mass Customer,2620.0,New South Wales,Australia,5.0,3,1
3216,3288,66,3432,2017-07-22,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:14:47,64.92999999999995,Female,99.0,Junior Executive,Argiculture,Yes,33.0,30-40,Mass Customer,4173.0,QLD,Australia,7.0,161,1
3217,3289,14,3045,2017-09-08,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 11:04:40,152.54999999999995,Male,52.0,Cost Accountant,Financial Services,Yes,25.0,<30,Affluent Customer,4511.0,QLD,Australia,1.0,113,1
3220,3292,67,3335,2017-12-27,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:44:07,167.20999999999998,Male,47.0,Editor,Health,No,42.0,40-50,Mass Customer,4820.0,QLD,Australia,1.0,3,0
3221,3293,69,3200,2017-08-11,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 09:24:39,198.22000000000003,Female,51.0,Environmental Tech,Manufacturing,No,26.0,<30,Mass Customer,4130.0,QLD,Australia,7.0,141,0
3222,3294,4,608,2017-07-14,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 10:02:26,1383.6100000000001,Female,55.0,Accounting Assistant I,Retail,Yes,41.0,40-50,High Net Worth,4504.0,QLD,Australia,6.0,169,1
3223,3295,19,86,2017-11-28,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 10:36:56,114.93,Male,75.0,Occupational Therapist,Health,Yes,32.0,30-40,High Net Worth,2075.0,New South Wales,Australia,11.0,32,1
3227,3299,34,2187,2017-03-21,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 10:28:18,309.80999999999995,Female,52.0,Budget/Accounting Analyst I,Health,No,24.0,<30,Mass Customer,2200.0,New South Wales,Australia,9.0,284,0
3228,3300,99,2817,2017-02-03,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1970-01-01 09:16:04,456.44999999999993,Female,33.0,Senior Financial Analyst,Financial Services,Yes,34.0,30-40,Affluent Customer,2120.0,New South Wales,Australia,10.0,330,1
3232,3304,0,2621,2017-11-01,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,1970-01-01 11:47:38,50.66,Female,24.0,Assistant Media Planner,Entertainment,No,47.0,40-50,High Net Worth,2167.0,New South Wales,Australia,7.0,59,0
3233,3305,46,427,2017-07-06,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 10:20:20,1215.34,Male,77.0,Assistant Media Planner,Entertainment,Yes,25.0,<30,Mass Customer,2065.0,New South Wales,Australia,11.0,177,1
3235,3307,57,2007,2017-08-02,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 11:19:39,1630.25,Male,8.0,Programmer I,Manufacturing,Yes,51.0,50-60,Mass Customer,2537.0,New South Wales,Australia,8.0,150,1
3237,3309,59,260,2017-11-20,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:31:14,155.6500000000001,Female,47.0,Senior Quality Engineer,Health,Yes,42.0,40-50,High Net Worth,4680.0,QLD,Australia,2.0,40,1
3239,3311,65,3406,2017-05-09,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 11:14:47,1028.76,Female,35.0,Business Systems Development Analyst,IT,Yes,42.0,40-50,Mass Customer,2096.0,New South Wales,Australia,9.0,235,1
3240,3312,9,930,2017-04-29,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 10:44:53,75.13999999999999,Female,86.0,Executive Secretary,Retail,Yes,50.0,40-50,Mass Customer,2477.0,New South Wales,Australia,6.0,245,1
3241,3313,3,1266,2017-04-17,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 10:41:22,1702.5499999999997,Male,68.0,Human Resources Manager,Health,Yes,43.0,40-50,Mass Customer,4610.0,QLD,Australia,1.0,257,1
3242,3314,1,143,2017-12-17,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:27:25,448.67999999999995,Male,19.0,Operator,Argiculture,Yes,64.0,60+,Mass Customer,4017.0,QLD,Australia,6.0,13,1
3243,3315,89,399,2017-04-22,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 11:47:38,1305.25,Male,26.0,Engineer III,Manufacturing,Yes,45.0,40-50,Affluent Customer,4305.0,QLD,Australia,3.0,252,1
3244,3316,58,723,2017-12-15,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 09:29:30,771.12,Female,41.0,Food Chemist,Health,Yes,58.0,50-60,Mass Customer,2199.0,New South Wales,Australia,9.0,15,1
3245,3317,80,2045,2017-11-05,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 11:24:07,872.8900000000001,Female,15.0,VP Sales,Financial Services,No,37.0,30-40,High Net Worth,2075.0,New South Wales,Australia,11.0,55,0
3246,3318,24,2418,2017-01-01,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,1970-01-01 10:05:34,957.02,Female,82.0,Software Engineer III,Property,Yes,51.0,50-60,Mass Customer,3024.0,Victoria,Australia,5.0,363,1
3247,3319,69,3256,2017-08-25,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 09:24:39,198.22000000000003,Female,76.0,Professor,Financial Services,No,35.0,30-40,Affluent Customer,4031.0,QLD,Australia,9.0,127,0
3248,3320,77,3380,2017-09-09,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 10:49:51,1660.88,Male,41.0,Speech Pathologist,Manufacturing,Yes,66.0,60+,High Net Worth,3977.0,Victoria,Australia,5.0,112,1
3249,3321,41,2114,2017-12-16,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 10:44:53,209.84000000000003,Male,78.0,Safety Technician III,Argiculture,No,67.0,60+,High Net Worth,2076.0,New South Wales,Australia,11.0,14,0
3250,3322,64,960,2017-04-16,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 11:14:47,872.8900000000001,Male,1.0,GIS Technical Architect,Health,Yes,53.0,50-60,Mass Customer,3030.0,Victoria,Australia,8.0,258,1
3251,3323,0,3418,2017-09-10,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 11:42:52,14.229999999999997,Female,18.0,Systems Administrator IV,Health,No,62.0,60+,High Net Worth,2713.0,New South Wales,Australia,1.0,111,0
3252,3324,2,2991,2017-10-16,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:27:25,17.869999999999997,Female,48.0,Desktop Support Technician,Financial Services,No,57.0,50-60,Mass Customer,2830.0,New South Wales,Australia,4.0,75,0
3256,3328,74,583,2017-09-29,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 10:11:08,827.1599999999999,Male,97.0,Registered Nurse,Health,No,35.0,30-40,Mass Customer,2305.0,New South Wales,Australia,7.0,92,0
3257,3329,26,692,2017-09-02,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 09:28:35,1230.3000000000002,Male,42.0,Database Administrator IV,Property,No,34.0,30-40,Mass Customer,2160.0,New South Wales,Australia,9.0,119,0
3258,3330,23,3251,2017-03-14,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01 10:25:39,817.36,Female,95.0,Safety Technician II,Financial Services,Yes,45.0,40-50,High Net Worth,2193.0,New South Wales,Australia,10.0,291,1
3260,3332,34,1662,2017-03-29,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 10:36:56,1069.5500000000002,Female,40.0,Electrical Engineer,Manufacturing,No,65.0,60+,High Net Worth,3977.0,Victoria,Australia,3.0,276,0
3261,3333,94,2183,2017-06-11,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 11:47:38,641.64,Female,61.0,Programmer Analyst IV,Manufacturing,Yes,49.0,40-50,Mass Customer,4132.0,QLD,Australia,4.0,202,1
3262,3334,36,171,2017-12-12,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 11:19:44,437.46,Female,62.0,Assistant Manager,Manufacturing,No,51.0,50-60,Mass Customer,2099.0,New South Wales,Australia,11.0,18,0
3263,3335,34,739,2017-12-27,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 10:28:18,309.80999999999995,Male,36.0,Senior Editor,Manufacturing,No,57.0,50-60,Mass Customer,3191.0,Victoria,Australia,11.0,3,0
3264,3336,31,1490,2017-07-12,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 10:28:18,57.72999999999999,Female,36.0,Cost Accountant,Financial Services,Yes,51.0,50-60,Mass Customer,2320.0,New South Wales,Australia,6.0,171,1
3265,3337,45,1066,2017-07-17,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 10:37:38,745.94,Male,45.0,Recruiter,Telecommunications,No,26.0,<30,High Net Worth,3109.0,Victoria,Australia,10.0,166,0
3267,3339,0,2189,2017-06-04,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 11:04:40,4.8,Male,43.0,Safety Technician II,Financial Services,No,23.0,<30,High Net Worth,4500.0,QLD,Australia,8.0,209,0
3268,3340,46,400,2017-08-18,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 10:57:07,1215.34,Female,86.0,Financial Analyst,Financial Services,No,59.0,50-60,Mass Customer,3195.0,Victoria,Australia,11.0,134,0
3270,3342,67,41,2017-08-03,0.0,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:44:07,167.20999999999998,Male,64.0,Food Chemist,Health,No,45.0,40-50,Mass Customer,3350.0,Victoria,Australia,9.0,149,0
3271,3343,39,2680,2017-04-29,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 09:27:51,1230.27,Female,0.0,Financial Analyst,Financial Services,Yes,62.0,60+,Mass Customer,3121.0,Victoria,Australia,11.0,245,1
3272,3344,32,330,2017-09-14,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 09:30:44,471.6,Male,78.0,Recruiting Manager,Manufacturing,Yes,62.0,60+,High Net Worth,2203.0,New South Wales,Australia,9.0,107,1
3274,3346,28,1092,2017-03-04,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 09:17:35,133.7800000000002,Female,56.0,VP Quality Control,Retail,No,86.0,60+,Mass Customer,3337.0,Victoria,Australia,3.0,301,0
3276,3348,38,1926,2017-05-02,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:17:29,1702.5499999999997,Male,72.0,Senior Cost Accountant,Financial Services,Yes,64.0,60+,High Net Worth,4740.0,QLD,Australia,5.0,242,1
3279,3351,94,1387,2017-05-29,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 11:47:38,641.64,Female,33.0,Chemical Engineer,Manufacturing,Yes,44.0,40-50,Mass Customer,3818.0,Victoria,Australia,6.0,215,1
3281,3353,29,86,2017-11-08,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 10:13:53,834.9399999999999,Male,75.0,Occupational Therapist,Health,Yes,32.0,30-40,High Net Worth,2075.0,New South Wales,Australia,11.0,52,1
3282,3354,67,2794,2017-12-25,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:24:59,167.20999999999998,Female,41.0,Social Worker,Health,Yes,46.0,40-50,Mass Customer,2216.0,New South Wales,Australia,8.0,5,1
3286,3358,79,1582,2017-06-21,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 10:31:13,737.5699999999999,Male,32.0,Office Assistant III,Property,No,43.0,40-50,Mass Customer,2101.0,New South Wales,Australia,11.0,192,0
3287,3359,47,2501,2017-02-03,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 11:24:24,189.27999999999997,Female,80.0,Actuary,Financial Services,Yes,50.0,40-50,Mass Customer,2566.0,New South Wales,Australia,9.0,330,1
3288,3360,21,3128,2017-06-08,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 11:49:20,1103.43,Female,96.0,Geological Engineer,Manufacturing,Yes,56.0,50-60,High Net Worth,3620.0,Victoria,Australia,1.0,205,1
3289,3361,99,2096,2017-08-20,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 10:49:51,189.27999999999997,Female,74.0,Programmer III,Telecommunications,Yes,52.0,50-60,High Net Worth,2575.0,New South Wales,Australia,8.0,132,1
3291,3363,33,2853,2017-04-09,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 10:58:46,199.0999999999999,Male,65.0,Executive Secretary,Retail,Yes,36.0,30-40,High Net Worth,2089.0,New South Wales,Australia,10.0,265,1
3292,3364,24,3138,2017-02-03,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,1970-01-01 09:28:35,957.02,Male,34.0,Paralegal,Financial Services,Yes,50.0,40-50,Mass Customer,2226.0,New South Wales,Australia,10.0,330,1
3293,3365,61,1919,2017-08-19,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 09:24:39,14.229999999999997,Male,40.0,VP Product Management,Argiculture,Yes,61.0,60+,Mass Customer,4179.0,QLD,Australia,8.0,133,1
3294,3366,37,1153,2017-01-10,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 09:52:40,1544.6100000000001,Female,53.0,Desktop Support Technician,Health,Yes,26.0,<30,Mass Customer,4127.0,QLD,Australia,4.0,354,1
3295,3367,89,1290,2017-10-16,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 10:58:46,1230.27,Male,49.0,VP Marketing,Financial Services,Yes,54.0,50-60,High Net Worth,4305.0,QLD,Australia,5.0,75,1
3296,3368,93,1913,2017-02-09,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 09:16:04,834.9399999999999,Female,36.0,Dental Hygienist,Health,Yes,48.0,40-50,Mass Customer,2299.0,New South Wales,Australia,6.0,324,1
3297,3369,60,2339,2017-05-21,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 11:24:07,217.51,Male,3.0,Web Designer II,Property,Yes,63.0,60+,Affluent Customer,2153.0,New South Wales,Australia,10.0,223,1
3298,3370,0,1798,2017-12-17,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 09:17:35,15.080000000000005,Female,46.0,Electrical Engineer,Manufacturing,Yes,21.0,<30,High Net Worth,3810.0,Victoria,Australia,6.0,13,1
3299,3371,67,1685,2017-12-05,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:44:07,167.20999999999998,Female,32.0,Budget/Accounting Analyst III,IT,No,49.0,40-50,Mass Customer,3941.0,Victoria,Australia,9.0,25,0
3300,3372,84,2056,2017-04-29,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 09:24:39,198.22000000000003,Female,65.0,Biostatistician IV,Property,No,35.0,30-40,High Net Worth,2763.0,New South Wales,Australia,8.0,245,0
3302,3374,35,3441,2017-08-14,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28,448.67999999999995,Female,44.0,Legal Assistant,Manufacturing,Yes,33.0,30-40,High Net Worth,3034.0,Victoria,Australia,9.0,138,1
3303,3375,85,3484,2017-09-19,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 11:16:58,827.1599999999999,Female,10.0,Information Systems Manager,Financial Services,Yes,45.0,40-50,High Net Worth,4519.0,QLD,Australia,6.0,102,1
3304,3376,16,1809,2017-07-23,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 09:49:38,182.81000000000017,Female,67.0,Programmer II,Health,Yes,60.0,50-60,Mass Customer,2263.0,New South Wales,Australia,7.0,160,1
3306,3378,49,1748,2017-10-23,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 10:27:48,133.38,Male,83.0,Recruiter,Manufacturing,Yes,65.0,60+,Mass Customer,4035.0,QLD,Australia,8.0,68,1
3307,3379,88,1967,2017-10-04,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01 10:27:06,817.36,Female,88.0,Chemical Engineer,Manufacturing,Yes,36.0,30-40,Affluent Customer,2043.0,New South Wales,Australia,9.0,87,1
3308,3380,22,1942,2017-12-14,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 11:29:05,143.82,Male,0.0,Programmer Analyst II,Financial Services,No,34.0,30-40,High Net Worth,2197.0,New South Wales,Australia,9.0,16,0
